_id,age_certification,description,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],genres[6],genres[7],genres[8],id,production_countries[0],production_countries[1],production_countries[2],production_countries[3],production_countries[4],production_countries[5],production_countries[6],release_year,runtime,title,type,imdb_score,imdbScore,ageCertification,productionCountries[0],productionCountries[1],releaseYear,__v
66f562d6595d90b3b3fedd72,TV-PG,"Major Dad is an American sitcom created by Richard C. Okie and John G. Stephens, developed by Earl Pomerantz, that originally ran from 1989 to 1993 on CBS, starring Gerald McRaney as Major John D. MacGillis and Shanna Reed as his wife Polly. The cast also includes Beverly Archer, Matt Mulhern, Jon Cypher, Marisa Ryan, Nicole Dubuc and Chelsea Hertford.",comedy,family,,,,,,,,ts23753,US,,,,,,,1989,24,Major Dad,SHOW,6.4,,,,,,
66f562d6595d90b3b3fedd73,TV-Y,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",comedy,animation,family,crime,european,,,,,ts2760,GB,,,,,,,1987,10,Fireman Sam,SHOW,6.1,,,,,,
66f562d6595d90b3b3fedd74,TV-Y,"Danger Mouse, the world's greatest secret agent, and his side-kick Penfold work to foil the evil schemes of Baron Greenback.",comedy,family,scifi,animation,european,,,,,ts987,GB,,,,,,,1981,15,Danger Mouse,SHOW,7.4,,,,,,
66f562d6595d90b3b3fedd75,,"After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",scifi,drama,war,animation,action,,,,,tm125985,JP,,,,,,,1981,133,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,7.2,,,,,,
66f562d6595d90b3b3fedd76,,In UC 0093 the Federation has recovered from its defeat and has created a new anti-colonial special forces unit to deal with rebel forces: Londo Bell. Elsewhere in space Char Aznable re-appears out of self imposed hiding with a declaration that he now commands his own Neo-Zeon movementand intends to force the emigration of Earth's inhabitants to space by bringing about an apocalypse.,scifi,animation,action,drama,war,,,,,tm40103,JP,,,,,,,1988,120,Mobile Suit Gundam: Char's Counterattack,MOVIE,7.3,,,,,,
66f562d6595d90b3b3fedd77,R,"This is a great performance. Through yelling and energetic story-telling, he talks about marriage, drugs, being arrested (thanks to his ex-wife), pleasing women, religion, and much, much more.",comedy,documentation,,,,,,,,tm21953,US,,,,,,,1987,50,Sam Kinison: Breaking the Rules,MOVIE,7.2,,,,,,
66f562d6595d90b3b3fedd78,,"Comedian Tim Allen shares his enthusiasm for power tools, automobiles, grunting, and the myriad obsessions of the American male in this special for the Showtime premium cable network, which was aired a few years before he rose to stardom with the television sitcom Home Improvement.",comedy,documentation,,,,,,,,tm152839,US,,,,,,,1990,30,Tim Allen: Men Are Pigs,MOVIE,6,,,,,,
66f562d6595d90b3b3fedd79,R,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",comedy,documentation,,,,,,,,tm62924,GB,,,,,,,1982,77,Monty Python Live at the Hollywood Bowl,MOVIE,7.9,,,,,,
66f562d6595d90b3b3fedd7a,,"Washington plays a school principal in a tough inner city Los Angeles high school out to rid it of drugs, gangs, low moral of teachers, and restore educational values.",drama,,,,,,,,,tm114356,US,,,,,,,1988,100,The George McKenna Story,MOVIE,6,,,,,,
66f562d6595d90b3b3fedd7b,,Two psychologist try to demonstrate that a man is a pedophile and has abused many children.,drama,,,,,,,,,tm147829,US,,,,,,,1990,100,Unspeakable Acts,MOVIE,6,,,,,,
66f562d6595d90b3b3fedd7c,,"Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?",comedy,,,,,,,,,tm126769,AR,,,,,,,1985,87,Waiting for the Hearse,MOVIE,8,,,,,,
66f562d6595d90b3b3fedd7d,,"Amuro Ray and the rest of the White Base crew, now denominated the 13th Autonomous Corps, return to outer space to support the rest of the Earth Federation forces for the decisive battle against the Duchy of Zeon's forces.",animation,action,drama,scifi,war,,,,,tm49037,JP,,,,,,,1982,144,Mobile Suit Gundam III: Encounters in Space,MOVIE,7.7,,,,,,
66f562d6595d90b3b3fedd7e,,"The movie depicts the life of a young boy, Vijay (Amitabh Bachchan), whose father gets brutally lynched by a mobster Kancha Cheena. It's a journey of his quest for revenge, which leads him to become a gangster as an adult. Watch out for Amitabh Bachchan in one of the most powerful roles of his career. Will Vijay lose his family in the process of satisfying his vengeance?",action,crime,drama,,,,,,,tm159912,IN,,,,,,,1990,174,Agneepath,MOVIE,7.6,,,,,,
66f562d6595d90b3b3fedd7f,,"Steve Martin presents selected sketches from ""Monty Python's Flying Circus (1969)"". It's the well known sketches, though the parrot sketch is not included. Steve Martin has some funny comments on the Pythons.",comedy,,,,,,,,,tm133914,GB,,,,,,,1989,72,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,8.1,,,,,,
66f562d6595d90b3b3fedd80,,"TV movie based upon the true story of Calvin Graham, who, as a 12 year old boy, enlisted in the US Navy during WWII.",drama,war,,,,,,,,tm38736,US,,,,,,,1988,100,Too Young The Hero,MOVIE,6.7,,,,,,
66f562d6595d90b3b3fedd81,,"Follows the true story of John and Reve Walsh who, after their child was murdered, fought to raise national awareness of the problem of missing children.",crime,drama,,,,,,,,tm258072,US,,,,,,,1986,100,Adam: His Song Continues,MOVIE,7,,,,,,
66f562d6595d90b3b3fedd82,,"Anil, a street singer, is humiliated and driven out of Bombay along with his mother. However, he soon becomes a famous performer but the enemies from his past try to destroy his hard-earned career.",drama,romance,,,,,,,,tm52815,IN,,,,,,,1982,134,Disco Dancer,MOVIE,6.5,,,,,,
66f562d6595d90b3b3fedd83,,"The story of Ryan White, a 13-year-old haemophiliac who contracted AIDS from factor VIII, which was used to control this disorder.",drama,,,,,,,,,tm137013,US,,,,,,,1989,102,The Ryan White Story,MOVIE,7.2,,,,,,
66f562d6595d90b3b3fedd84,,"When a defense lawyer's adulterous husband becomes the prime suspect in the murder of the woman he was cheating with, his wife chooses to defend him. Can she overcome his betrayal while searching for the truth?",drama,crime,,,,,,,,tm157853,US,,,,,,,1990,94,In Defense of a Married Man,MOVIE,5.6,,,,,,
66f562d6595d90b3b3fedd85,,"Raja lives a poor lifestyle along with his dad, Hazariprasad and mom. He attends college where he has several run-ins with wealthy fellow-collegian, Madhu Mehra. Matters escalate to such an extent that she accuses him of sexually molesting her. When his dad comes to know, he decides to seize this chance to get rich quickly, masquerades as a wealthy businessman, approaches Mr. Mehra, and arranges for their children to get married. Murphy's law prevails at the time of the engagement - changing everyone's lives forever.",romance,comedy,drama,,,,,,,tm157603,IN,,,,,,,1990,172,Dil,MOVIE,6.6,,,,,,
66f562d6595d90b3b3fedd86,,"A comedy about an old married man that travels to London with his nephew who does his to save him from exposure to fraud, and being mugged in London, the play also covers some political aspects and projections in addition to social criticism of some of the Arab situations.",comedy,drama,,,,,,,,tm45720,KW,,,,,,,1982,170,Bye Bye London,MOVIE,8.7,,,,,,
66f562d6595d90b3b3fedd87,,"Film that tells the story of Los Gatos (California) high school football coach Charlie Wedemeyer. At 31, onetime football pro Wedemeyer is living the American dream; a winning team, a happy marriage and public adulation.",drama,,,,,,,,,tm55091,US,,,,,,,1988,100,Quiet Victory: The Charlie Wedemeyer Story,MOVIE,7.1,,,,,,
66f562d6595d90b3b3fedd88,,"Set in 1987 against the backdrop of a hunger strike by the Egyptian film industry, Chahine himself steps in to play Yehia, the famed Egyptian director whose life is chronicled in ""Alexandria, Why?"" and ""An Egyptian Story"". Obsessed with Amr, the handsome actor he discovered and cast as his alter-ego in parts one and two of The Alexandria Trilogy, Yehia pressures Amr to star in various film projects that change even as Yehia's perception of the young actor begins to change. He first casts Amr as Hamlet, which the actor deems too demanding for his talents, then as the lead in a musical biopic of demigod Alexander the Great, who founded the city of Alexandria in 332 B.C.",drama,,,,,,,,,tm151332,EG,FR,,,,,,1989,105,"Alexandria, Again and Forever",MOVIE,6.5,,,,,,
66f562d6595d90b3b3fedd89,,A family begins to fall apart when their eldest daughter is diagnosed with schizophrenia.,drama,,,,,,,,,tm24110,US,,,,,,,1987,100,Strange Voices,MOVIE,6.3,,,,,,
66f562d6595d90b3b3fedd8a,,Inspector Amar Kaushal attempts to incarcerate wrong-doers in his society only lead to frustration when they are let off by the incompetence of the law and his superiors and seniors. Eventually Amar stands accused of killing several criminals and innocents which prompts him to take law into his own hands.,action,crime,thriller,,,,,,,tm348735,IN,,,,,,,1988,148,Aakhri Adaalat,MOVIE,5.1,,,,,,
66f562d6595d90b3b3fedd8b,,Religious beliefs clash with the law when an Amish infant is killed in a rural community.,crime,drama,thriller,,,,,,,tm51083,US,,,,,,,1988,120,A Stoning in Fulham County,MOVIE,5.8,,,,,,
66f562d6595d90b3b3fedd8c,,"The story revolves around the problems of married people in (Egypt) from the economic and social aspects, where the poor young man (Masoud) falls in love with the aristocratic girl (Lina), and marries her despite her father's refusal. The simple poor life experience with her husband, whom she loves, her father tries to pressure her by various means, including threatening to deprive her of the inheritance, but she is determined to stay with her husband, Masoud asks Lina to move with her to her father's villa in order to get out of the difficult life he lives in rented home.",drama,,,,,,,,,tm126791,EG,,,,,,,1981,194,The Married Couples,MOVIE,,,,,,,
66f562d6595d90b3b3fedd8d,,Adel Imam plays the role of educated person who is forced to work as house servant to hide from the police.,comedy,,,,,,,,,tm186777,EG,,,,,,,1985,166,Sayed The Servant,MOVIE,,,,,,,
66f562d6595d90b3b3fedd8e,,"Muqaddar ka Faisla, is the story of Pandit Krishna Kant. A poor, but extremely honest, upright, God-fearing man, who refuses to compromise on his principles.",comedy,drama,family,action,,,,,,tm311264,IN,,,,,,,1987,172,Muqaddar Ka Faisla,MOVIE,4.8,,,,,,
66f562d6595d90b3b3fedd8f,,"Shahjada Ijjat Beg comes to India with his caravan and settles in a town in Gujrat. Here he falls in love with Sohani, who keeps a shop in metal pots. Ijjat Beg buys pot from her with whatever money he had and they were attracted to each other. Sohni dispensed with her servant and kept Ijjat Beg instead. This gave them more opportunity to meet. This was a scandal in the town and Sohni was perforce married to Rehaman who was slightly off his head. Sohni continued her meeting Ijjat Beg who went out fishing. When the atmosphere became to hot for them they jointly took a water grave for their love.",romance,action,drama,,,,,,,tm172482,IN,,,,,,,1984,160,Sohni Mahiwal,MOVIE,6.1,,,,,,
66f562d6595d90b3b3fedd90,,"Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped.",drama,war,european,,,,,,,tm52274,FR,LB,,,,,,1982,108,The Little Wars,MOVIE,6.3,,,,,,
66f562d6595d90b3b3fedd91,R,"Sane Man was filmed before Bill recorded ‘Dangerous’, his first comedy album, and is a turning point in Hicks’ career. It was the first complete Hicks show ever filmed and Bill pulled out all the stops for the cameras. Completely focused, a newly-sober Hicks paces the stage like a wild animal riffing effortless.",comedy,,,,,,,,,tm132164,US,,,,,,,1989,81,Bill Hicks: Sane Man,MOVIE,,,,,,,
66f562d6595d90b3b3fedd92,,"Mohan Kumar's diligence and honesty lands him in trouble with Balwant Singh Kalra, Jugal Kishore Ahuja, and Mr. Bhandari. Together the trio frame and imprison Mohan and make him watch helplessly as his wife is killed. Years later, Mohan Kumar is released from prison, his only goal in life is to avenge his humiliation and wrongful arrest at the hands of the trio. With the help of Dinesh Verma, he establishes himself again, and starts the process of bringing death and destruction to the trio. The trio are well aware of his presence, and decide to send one of their men, Ravi, to spy on him. Ravi falls in love with Verma's daughter, Roma, and decides to change sides to help Verma and Mohan, but Mohan will not have anything to do with Ravi, and asks him to leave. Ravi then becomes a target by the trio and their men, and has to save himself, and the only way he can redeem himself is by turning the tables over Mohan, who is none other than his own father.Duniya",drama,action,,,,,,,,tm342996,IN,,,,,,,1984,170,Duniya,MOVIE,6.2,,,,,,
66f562d6595d90b3b3fedd93,TV-PG,"High Risk is a program aired by the CBS television network as part of its 1988 fall lineup.\n\nThe genesis of High Risk was a 1988 strike by members of both the Writers Guild of America, East and Writers Guild of America, west against the Alliance of Motion Picture and Television Producers. Unable to produce regular, scripted series, programs such as High Risk were put together to serve as replacements under fear of a two-year lockout.\n\nThe CBS 100% in-house production featured ""high-risk"" stunts and jobs such as Border Patrol agent, automobile repo men, cave explorers, and thrilling roller-coaster testers.\n\nIntended as a two-year commitment, strike or no strike, High Risk received unanimous condemnations and was cancelled after being presented for one night. The show was hosted by Wayne Rogers.",comedy,,,,,,,,,ts63001,US,,,,,,,1988,50,High Risk,SHOW,3.8,,,,,,
66f562d6595d90b3b3fedd94,,"In order to assist her close friend, Rajni Thakur, Geeta Choudhary, has an abortion in her name, so that Rajni can get married. When her secret gets leaked out, Geeta's husband, Ashok, blames her, accuses her of being unfaithful, and drives her out of his house. They have twins, Sunil and Anil, and each parent is allowed custody of one child. The children meet each other at Scout camp, and decide to re-unite their parents, without realizing that they are exposing not only them, but also each other, to danger and death.",drama,action,,,,,,,,tm411457,IN,,,,,,,1986,153,Pyar Ke Do Pal,MOVIE,6.1,,,,,,
66f562d6595d90b3b3fedd95,,"Shankar's father leaves the family for Meenabai. He later learns that his father is dead. He sets out to find out Meenabai, who he thinks is behind his father's death.",drama,thriller,action,,,,,,,tm371359,IN,,,,,,,1986,159,Jaal,MOVIE,5.2,,,,,,
66f562d6595d90b3b3fedd96,,"The film follows the story of Shankar, who is regarded as a criminal by the society after being in jail for ten years since childhood.",drama,action,crime,,,,,,,tm446654,IN,,,,,,,1989,162,Mujrim,MOVIE,5.4,,,,,,
66f562d6595d90b3b3fedd97,,"Acclaimed actor Nour El Cherif here plays Egyptian filmmaker Yehia Mourad some thirty years after we last see him in ""Alexandria, Why?""  Though successful in his work, Yehia has grown distant from his wife and children and suﬀers a symbolic blockage of the heart while shooting the final scenes of his latest film. After being flown to England for evaluation, it's determined that Yehia must undergo emergency surgery.  Fact and fiction blend seamlessly—with healthy doses of cleverly  absurdist fantasy—as the film explores the various personalities and forces that have made Yehia (and Youssef Chahine) the man he has become.",fantasy,drama,,,,,,,,tm47673,EG,,,,,,,1982,129,An Egyptian Story,MOVIE,7.3,,,,,,
66f562d6595d90b3b3fedd98,,"Coming from a decent upper middle-class family, Vikram Saxena meets with gorgeous Seema Singh, and both fall in love. But their respective families have other plans for them. While Vikram is able to convince his advocate dad, Shyam Sunder, to change his mind, Seema is unable to do so, and her marriage is being planned with a U.S. resident. Things take a turn for the worst when the police arrest Vikram with arson, with evidence that he had burned down a property belonging to Seema's dad, Colonel Ram Mohan Singh. Due to this, Vikram's dad comes forward to defend him, and Seema will not have anything to do with him anymore. Shyam Sunder realizes that the only way he can save his son from being imprisoned is to have him certified as insane, but will have to live with the consequences for the rest of his life, as well as the the stigma this will place on his family for years to come.",family,romance,,,,,,,,tm419052,IN,,,,,,,1983,151,Ek Jaan Hain Hum,MOVIE,6.3,,,,,,
66f562d6595d90b3b3fedd99,R,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",western,thriller,action,romance,,,,,,tm11556,US,JP,,,,,,1995,107,The Quick and the Dead,MOVIE,6.5,,,,,,
66f562d6595d90b3b3fedd9a,TV-PG,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",reality,,,,,,,,,ts20981,US,,,,,,,2000,48,Survivor,SHOW,7.4,,,,,,
